id,name,latitude,longitude,address_line_1,address_line_2,city,state,postal_code,country,phone,website,email,description
118250766,Honaest Aesthetics,34.36935631,-84.04321377,"100 Dawson Commons Circle, Suite 140",,Dawsonville,GA,30534,,(470) 272-8730,http://www.Honaest.com,,
118252814,Honest Aesthetics,26.55034350,-81.91211342,"13141 McGregor Blvd, Suite 10",,Fort Myers,FL,33919,,(239) 212-0017,http://Honestfl.com,,
118253008,Honey Aesthetics,44.96717367,-93.44321531,1700 plymouth rd. #D,,Minnetonka,MN,55305,,(612) 963-2784,http://honeyaestheticsclinic.com,,
118250876,Honey Glow Beauty Co.,47.84577839,-122.29752004,"16825 48th Ave W., Ste. 254",,Lynwood,WA,98037,,(425) 418-8229,http://www.honeyglowbeauty.co,,
118250830,Honey Rose Aesthetics,47.15447726,-122.32112004,"8114 112th St. Court, Suite A",,Puyallup,WA,98373,,(253) 753-2332,http://www.hraskin.com,,
118252365,Hormonally Balanced,42.49436962,-71.19481166,83 Cambridge Street suite 1c,,Burlington,MA,01803,,(781) 730-3270,http://hormonallybalanced.com,,
118252168,Hotze Health and Wellness Center,29.78344880,-95.72215683,20214 Braidwood,,Katy,TX,77450,,(281) 579-3600,http://www.hotzehwc.com,,
118251517,House of Lore Med Spa,33.96975566,-83.41281367,1000 Hawthorne Ave #R,,Athens,GA,30606,,(706) 955-1248,http://www.holmedspa.com,,
118251814,House of Preservation,32.81660800,-96.79354800,3219 N. Fitzhugh Ave,,Dallas,TX,75204,,(469) 571-3740,,,
118251655,Houston Dermatology and PalsticSurgery,29.74904000,-95.75133000,2030 South Mason RD,,KATY,TX,77450,,(281) 665-2626,http://www.beautybecomesyou.com/,,
118250955,HOUSTON INJECTIONS MED SPA BAR,29.73574872,-95.45821564,3005 WEST LOOP SOUTH UNIT 250,,HOUSTON,TX,77027,,(832) 930-7018,,,
118252098,Houston Skin Dermatology Associates of Texas,29.53521700,-95.12670700,451 north texas avenue,,webster,TX,77598,,(281) 333-3376,http://houstonskin.com,,
118252097,Houston Skin Dermatology Associates of Texas,29.56085700,-95.38869200,10907 memorial hermann dr suite 170,,pearland,TX,77584,,(281) 333-3376,http://houstonskin.com,,
118253009,Hubbell Dermatology & Aesthetics,30.16844943,-92.03991508,309 Settlers Trace Boulevard Suite 100,,Lafayette,LA,70508,,(337) 981-6065,http://Skinexpert.com,,
118250665,Hudes Laser and Aesthetica,34.21435000,-84.13583200,416 Dahlonega Street,,Cumming,GA,30040,,(678) 935-0655,http://www.hudeslaseraesthetica.com,,
118252218,Hunnie Aesthetics,42.72385600,-88.99509300,"3515 Milton Avenue, Suite 100",,Janesville,WI,53545,,(608) 695-9133,http://hunnieaesthetics.com/,,
118253515,Hush Aesthetics,39.20334900,-85.92170300,325 5th st,,Columbus,IN,47201,,(812) 546-1713,http://Www.hushaestheticswellness.com,,
118253516,Hush aesthetics,38.95881638,-85.89223141,324 w 2nd st,,Seymour,IN,47274,,(812) 546-1713,http://Www.hushaestheticswellness.com,,
118252579,Hush Beauty Lab,26.60294359,-81.80921340,"7940 Dani Drive Unit 135, Suite 302",,Fort Myers,FL,33966,,(239) 426-8126,http://www.hushbeautylab.com,,
118253254,I wanna be pretty,40.70666693,-74.00512125,161 Water St Suite 2308,,New York,NY,10038,,(609) 774-7093,http://iwannabepretty.com/,,
118253249,iAesthetic Medspa,42.10668987,-80.13313129,988 West Erie Plaza Drive,,Erie,PA,16505,,(814) 240-2228,http://www.i-aesthetic.com,,
118251782,Icon Aesthetics & Wellness,26.09542754,-80.24761315,1970 South University Drive Suite 25,,Davie,FL,33324,,,http://icon-wellness.com,,
118252818,Ideal Body & Skin,34.15315596,-118.25751938,500 N Central Avenue #900,,Glendale,CA,91203,,(818) 378-8891,http://www.idealbodyskin.com/,,
118250948,Ideal Body Image,30.67034100,-97.69638500,3613 Williams Dr. Ste 701,,Georgetown,TX,78628,,(512) 567-3592,http://www.myidealbodyimage.com,,
118253226,Ideal Weight and Aesthetics,40.88666988,-74.11912144,160 Lanza Ave,,Garfield,NJ,07026,,(732) 436-1924,http://www.idealweightandaesthetics.com/,,
118252955,iGlow Aesthetics,27.95644580,-82.52871352,"5005 W Laurel St, Unit 112",,Tampa,FL,33607,,(813) 522-5521,http://www.iglowskins.com,,
118253569,IL_MRA Skin,35.80799587,-78.62338129,1017 E Whitaker Mill Rd,,Raleigh,NC,27608,,(919) 503-4361,http://Ilumraskin.com,,
118251060,Illumatox,44.18887240,-88.47581450,704 Main Street,,Neenah,WI,54956,,(920) 585-8115,http://www.Illumatox.com,,
118252990,Illume Aesthetics,38.74696348,-90.65311485,5344 SSR-N,,Cottleville,MO,63304,,(636) 675-7991,http://www.illumeaestheticsmo.com/,,
118253310,Illume Med Spa,39.00263902,-94.35915460,817 NE Anderson Lane,,Lee's Summit,MO,64064,,(816) 214-5260,http://www.illumemedspa.com,,
118252675,ILLUME Medical Spa,30.19524947,-85.66181403,2614 Jenks Avenue,,Panama City,FL,32405,,(850) 771-8540,http://illume-medspa.com,,
118252884,Illuminate Esthetics,29.55081460,-95.11476790,"17726 Mercury Dr, Suite 150",,Webster,TX,77058,,(832) 846-4426,http://www.illuminateestheticshtx.com,,
118251061,Illuminate Me,47.65297807,-122.69642010,"3888 NW Randall Way, Suite 203",,Silverdale,WA,98383,,(360) 204-5202,http://limnt.me,,
118252861,Ilume Aesthetics,42.91651300,-89.22090500,"135 W Main St, Suite 205",,Stoughton,WI,53589,,(608) 492-4222,http://ilumeaesthetics.com,,
118252774,Image Aesthetics,26.36744320,-80.12601313,2200 Glades Road,,Boca Raton,FL,33431,,(561) 601-3655,,,
118253586,Image Sculptors,32.37926531,-99.74336163,5 Windmill Circle,,Abilene,TX,79606,,(325) 793-5128,http://imagesculptors.com,,
118252456,Image Wellness Boutique,26.27464305,-81.73991339,2575 Northbrooke Plaza Drive Suite 309,,Naples,FL,34119,,,http://imagewellnessboutique.com,,
118251393,Impeccable Beatz and Spa,42.69220900,-73.87133200,1853 western ave,,Albany,NY,11205,,(518) 242-6478,http://Impeccablebeatz.com,,
118253708,In Depth Skin,35.22042000,-81.09655100,3816 S. New Hope Rd,,Gastonia,NC,28056,,(704) 879-6269,http://indepthskin.com,,
118252058,In Skin,46.23687575,-119.09711951,707 W. Margaret St.,,Pasco,WA,99301,,,http://www.inskin.glossgenius.com,,
118252489,INA Chicago,41.89426864,-87.63611436,"308 W. Erie, Suite 100",,Chicago,IL,60654,,(312) 877-5155,http://www.inachicago.com,,
118252796,InBloom Health + Medispa,42.85137021,-71.35861169,25 Buttrick Road C1,,Londonderry,NH,03053,,,http://inbloomhealthnh.com,,
118252806,Inclusion Medspa,43.10337062,-77.46521269,2828 Baird Rd,,Fairport,NY,14450,,(585) 347-6100,,,
118252538,Indian Hills Aesthetics,33.22455444,-87.54671434,825 Rice Mine Rd N,,Tuscaloosa,AL,35406,,(205) 462-7372,http://www.indianhillsaesthetics.com,,
118251442,Indigo Bloom Skinspa,44.66416700,-90.17658600,"108 W. 4th Street, Suite E",,Marshfield,WI,54449,,(715) 383-5512,http://www.facebook.com/indigobloomskinspa/,,
118251425,InfiniteSerenity MedSpa,26.37524321,-80.08651312,2701 NW 2nd Ave # 115,,Boca Raton,FL,33431,,,http://infiniteserenitymedspa.business.site,,
118251710,Infinity MedSpa and Wellness,35.14925759,-80.82751324,2809 Coltsgate Rd #100,,Charlotte,NC,28211,,(704) 733-9202,http://www.infinitymedspaandwellness.com,,
118253319,Infinity Medspa of Glastonbury,41.71368344,-72.60811896,36 Welles Street Suite 220,,Glastonbury,CT,06033,,(860) 430-5264,http://infinitymedspaglastonbury.com,,
118253233,Infinity MedSpa of Glastonbury,41.71368344,-72.60811896,"36 Welles Street, Suite 220",,Glastonbury,CT,06033,,(860) 430-5264,http://infinitymedspaglastonbury.com/,,
118251874,Inject Beauty,32.50088000,-92.12347700,218 Trenton St.,,West Monroe,LA,71291,,(318) 235-6153,http://injectbeautyla.com/,,
118252663,Inject Studio,30.42274984,-91.15331493,3535 Perkins Road. Suite 350,,Baton Rouge,LA,70808,,(225) 335-5455,,,
118253460,Inject Studio,30.42190200,-91.15367600,"3535 Perkins Road, Suite 350",,Baton Rouge,LA,70808,,(225) 335-5455,http://www.injectstudio.com,,
118250873,Inject Zen at The Zen Med Spa,42.54776971,-70.97981163,8 Bourbon St. 1A,,Peabody,MA,01960,,(978) 896-6593,,,
118253435,Injection Fix and Wellness LLC,35.14284576,-101.88313167,4168 Business Park Dr,,Amarillo,TX,79110,,(806) 690-7192,http://tanyateel.glossgenius.com,,
118252699,Injectology Aesthetics,39.14930000,-121.62095000,1408 Live Oak Blvd,,Yuba City,CA,95991,,(530) 822-6105,http://injectologyaesthetics.com,,
118252238,Injectology2,32.27605288,-95.33821562,6713 Old Jackson HWY Syite 106,,Tyler,TX,75703,,(888) 979-7864,http://Injectology2.glossgenius.com,,
118252237,Injectology2,32.27605288,-95.33821562,6713 Old Jackson HWY Syite 106,,Tyler,TX,75703,,(888) 979-7864,http://Injectology2.glossgenius.com,,
118251877,Injx Bar,33.71335524,-112.27881840,10200 W Happy Valley Parkway,,Peoria,AZ,85383,,(480) 737-5076,http://Injxbar.com,,
118252201,Injx Bar Aesthetics & Wellness,33.71348300,-112.27880300,10200 W Happy Valley Pkwy suite 125,,Peoria,AZ,85383,,(480) 737-5076,http://Injxbar.com,,
118253140,Innovation Beauty,29.47048285,-95.08415579,1535 W FM 646,,League City,TX,77573,,(281) 967-1609,http://innovationbeautylc.com,,
118252452,Innovative Directions in Health,44.86637351,-93.32971529,"7550 France Avenue South, Suite 215",,Edina,MN,55435,,(952) 922-2345,http://idinhealth.com,,
118250949,Inside Out Skincare,33.36685467,-111.78921832,963 N Gilbert Rd. South Building Suite 7,,Gilbert,AZ,85234,,(928) 814-9004,http://linktr.ee/insideoutskincare?utm_source=linktree_profile_share&ltsid=11926210-9d50-4b2a-872b-666cb2279aaa,,
118253469,Inspired Skin Care,30.40911000,-91.06974200,10226 Jefferson Hwy,,Baton Rouge,LA,70809,,(225) 776-1999,,,
118251547,Inspired Skin Care,30.40900498,-91.06974149,10226 Jefferson Hwy Suite 101,,Baton Rouge,LA,70809,,(225) 776-1999,,,
118252253,Integrated Concierge,30.43744987,-90.08661476,201 Holiday Blvd Suite 100,,Covington,LA,70433,,(985) 322-3005,,,
118252545,Integrative Behavioral Care,40.71296670,-74.35281218,33 Overlook Road - Suite #210,,Summit,NJ,07902,,(908) 522-6617,http://Www.ibcnj.com,,
118253159,Integrative Health,46.37575982,-116.97019165,3510 12th Street,,Lewiston,ID,83501,,(120) 879-9333,http://ihmedspa.com/,,
118253738,Integrative Skin and Body,39.36194340,-84.28169455,"5378 Cox-Smith Rd, Suite D",,Mason,OH,45040,,(513) 515-3687,http://www.vagaro.com/integrativeskinandbodyllc,,
118251028,Integrative Skin Center,40.81276687,-74.22081216,33 Plymouth Street - Academy Square - Suite 102,,Montclair,NJ,07042,,(973) 585-4099,http://www.integrativeskincenter.com,,
118250823,INTERLOCKS MedSpa,42.81247014,-70.87311161,58 Merrimac Street,,Newburyport,MA,01950,,(978) 465-3010,http://www.interlockssalon.com,,
118252546,Internal Medicine and Geriatrics Practice,40.88336698,-74.14751215,1414 Main Ave,,Clifton,NJ,07011,,(973) 253-6000,,,
118251954,Intown Smile Studio MedSpa,33.78005535,-84.38801383,"950 W PEACHTREE ST NW, STE 245",,Atlanta,GA,30309,,(404) 381-8586,http://intownsmilestudio.com/services/facial-aesthetics/,,
118252859,Inverness Dermatology and Laser,33.41555475,-86.70341421,250 Inverness Center Drive,,Hoover,AL,35242,,(205) 995-5575,http://invernessderm.com,,
118252548,Iorio Plastic Surgery,40.36426661,-74.14812149,101 Crawfords Corner Road,,Holmdel,NJ,07733,,(732) 780-9191,http://Www.iorioplasticsurgery.com,,
118251981,Isabelle McLeod Aesthetics,37.79086192,-122.43420060,2500 Clay St,,San Francisco,CA,94115,,(415) 623-6461,http://www.isabellemcleod.com,,
118253025,Issa Selflove Oasis,25.65704204,-80.42441318,14221 sw 120th st suite 106,,Miami,FL,33186,,(786) 405-9246,http://issaselfloveoasis.glossgenius.com,,
118251118,It Aesthetix,40.32296607,-74.07151214,535 Sycamore Ave,,Shrewsbury,NJ,07702,,(848) 243-8802,http://Itaesthetix.com,,
118253677,It is Well Health & Wellness,33.82465300,-78.67714800,601 Main St,,North Myrtle Beach,SC,29582,,(843) 825-8222,http://itiswellmed.com,,
118252306,It is Well Healthcare,33.91275556,-84.83921390,105 Village Walk Suite 277,,Dallas,GA,30132,,(770) 800-6780,http://itiswellhealthcare.com/,,
118252395,Iuvenis Aesthetics,38.73143200,-87.68654200,406 15th Street,,Lawrenceville,IL,62439,,(618) 354-0357,http://www.iuvenisaesthetics.com,,
118253107,Iuvenis Aesthetics,38.74463479,-88.07551443,1102 N. East St,,Olney,IL,62450,,(618) 354-0357,http://iuvenisaesthetics.com,,
118251622,Iuvenis Aesthetics,38.74442299,-88.07555497,1102 N East Street,,Olney,IL,62450,,(618) 354-0357,http://www.iuvenisaesthetics.com/,,
118253134,Ivy & Jade Medical Aesthetics,42.09409690,-111.87806183,41 W 1st S,,Preston,ID,83263,,,http://www.ivyjadeaesthetics.com/,,
118252870,Ivy Garden Infusion Lounge PLLC,34.82071571,-102.40254168,709 Main St,,Hereford,TX,79045,,(806) 454-9370,http://theivygardeninfusionlounge.com,,
118252782,J Marie Skin Studio,40.13406576,-105.10311722,1125 Neon Forest Cir #100,,Longmont,CO,80504,,(303) 641-8670,http://jmarieskinstudio.com,,
118253670,J Spot Wellness,39.94601300,-75.17840100,501 S 22nd Street,,Philadelphia,PA,19146,,(215) 437-7300,http://www.jspotwellness.com,,
118252915,"Jack Peterson, MD",39.05663990,-95.69541568,"631 SW Horne St, Suite #400",,Topeka,KS,66606,,(785) 330-9888,http://drjackpeterson.com,,
118251601,JADE | Restorative Skincare,39.53686478,-104.88831718,"8683 E Lincoln Avenue, Suite 100 (Inside of Beauty Lounge Denver)",,Lone Tree,CO,80124,,(303) 941-2008,http://www.beautyloungedenver.com,,
118252771,JADE FACE AND BODY,19.72443232,-155.08752541,190 Keawe St. Unit 30,,Hilo,HI,96720,,(808) 304-1913,http://jadefacebody.com,,
118253428,Jade MedSpa,32.42498531,-93.72231154,8600 Fern Ave,,Shreveport,LA,71105,,(318) 213-1772,http://wallcenter.com,,
118251170,Jadwig Skin Care,40.84766692,-74.22921216,420 Pompton Ave,,Cedar Grove,NJ,07009,,(973) 933-6614,http://jadwigskincare.com,,
118251428,Jai of Beverly Hills,34.05315579,-118.41781940,10309 Lauriston Ave,,Los Angeles,CA,90025,,(310) 201-0586,http://Www.Jaiofbeverlyhills.com,,
118252161,JaLaine Aesthetics and Wellness,30.36468800,-95.61510200,"16495 SH 105 E, Suite A",,Montgomery,TX,77356,,(832) 699-1237,http://www.jalaineaesthetics.com,,
118252638,Jalaja Medi Spa,32.21360528,-90.15195148,1201 US 49. Suite 16,,Richland,MS,39218,,(601) 203-2186,http://Jalajamedispa.com,,
118253662,Jalalabadi Plastic Surgery,34.06928400,-118.40544300,"433 N Camden Dr, Floor 11, Suite 1177",,Beverly Hills,CA,90210,,(310) 620-2111,http://www.jalalabadiplasticsurgery.com,,
118251373,"Jane Olson, MD",30.37334976,-91.10091493,8440 Bluebonnet Blvd Suite B,,Baton Rouge,LA,70810,,(225) 766-0005,http://Doctorjaneolson.com,,
118252709,JC Glow Medspa,38.36518200,-121.95712000,311 Nut Tree Rd Suite A,,Vacaville,CA,95687,,(707) 470-7355,http://jc-glow.com,,
118252821,JC Total Health,38.59336323,-92.23715112,"3207 W Truman Blvd, Suite A",,Jefferson City,MO,65109,,(573) 298-6855,http://jctotalhealth.com,,
118253253,Jected by Josie,40.70646669,-74.00771213,70 Pine St,,New York,NY,10005,,(770) 630-3624,http://jectedbyjosie.com,,
118253405,Jen Holliday Aesthetics,26.63710436,-81.87560134,1853 Victoria Ave,,Ft Myers,FL,33901,,(239) 299-6369,http://www.jenhollidayaesthetics.glossgenius.com,,
118251908,Jen Woodburn,37.82318900,-121.99785500,306 Diablo Road,,Danville,CA,94526,,(925) 575-7013,http://www.jenwoodburn.com,,
118252652,Jenesys Aesthetics,38.74396348,-121.20191986,"5290 Douglas Blvd, Suite 103",,Granite Bay,CA,95746,,(916) 250-8950,http://jenesysaesthetics.com,,
118250717,Jennifer Kendall NP Medical Aesthetics & Wellness Infusions,42.05376890,-71.34091169,513 South St. Suite 202,,Wrentham,MA,02093,,(508) 560-3688,http://www.jenniferkendallnp.com,,
118250848,Jennifer Rae Esthetics LLC,35.29974000,-111.55692800,11105 N Lupine Ln,,Flagstaff,AZ,86004,,(480) 216-7681,,,
118252744,Jenny Luu Skin Care,38.96363838,-77.08741263,"5480 Wisconsin Ave., Suite LL6",,Chevy Chase,MD,20815,,(301) 533-7546,,,
118251909,JessAnne Aesthetics L.L.C.,29.55414842,-98.67081617,11851 Bandera rd #115,,San Antonio,TX,78023,,(432) 638-0642,http://jessanneguzman.glossgenius.com/,,
118251583,Jessthetics Skincare,39.51558647,-119.85956196,9610 S. McCarran Blvd. Suite 13,,Reno,NV,89523,,(775) 830-5958,http://WWW.JESSTHETICSSKINCARE.COM,,
118251179,Jestheva Aesthetics,26.14494284,-81.78971340,"1333 3RD AVE S, SUITE 307, RM 9",,Naples,FL,34102,,(813) 230-2219,http://jesthevaaesthetics.com,,
118251962,Jeuje Aesthetics,37.72236180,-97.22821593,9449 E 21st st suite 200,,Wichita,KS,67206,,(316) 352-7126,http://Jeujeaesthetics.com,,
118251479,JHA Skincare & Aesthetics,41.18046747,-112.06171836,"3384 W 4600 S, Suite 3",,West Haven,UT,84401,,3174060,http://www.jhaskincare.com,,
118251091,Jilan Wise Aesthetics,35.99895898,-115.10118858,10624 S Eastern Ave,,Henderson,NV,89074,,(541) 515-2767,http://www.jilanwiseaesthetics.com,,
118252760,"Jmarie Skin Studio, LLC",40.13406576,-105.10311722,"1125 Neon Forest Circle, Suite 100",,Longmont,CO,80504,,(303) 641-8670,http://Www.jmarieskinstudio.com,,
118251200,John L. LeRoy M.D. Cosmetic & Plastic Surgery,33.91035556,-84.35021382,"5673 Peachtree Dunwoody Rd., NE Suite 375",,Atlanta,GA,30342,,(404) 843-0840,http://johnleroymd.com/,,
118252899,Johnson County Dermatology,38.85426366,-94.82081554,151 W 151st St,,Olathe,KS,66061,,(913) 764-1125,http://Www.jocoderm.com,,
118251764,Johnson Dermatology,35.27205779,-94.36911546,5921 Riley Park Drive,,Fort Smith,AR,72916,,(479) 649-3376,http://www.johnsondermatology.com,,
118251542,Joia Skin,28.47154665,-81.36831333,"6021 S. Orange Avenue, Suite B",,Orlando,FL,32809,,(407) 504-2920,http://joiaskin.com/,,
118252793,Jolie Kristine Budau,32.96035400,-117.26461921,1555 Camino Del Mar Unit#203 space 28,,Del Mar,CA,92014,,(858) 888-3018,http://www.joliekristinebudau.com,,
118250952,Jolie Wellness Med Spa,29.72037600,-95.49935900,6666 Harwin Dr Suite 280,,Houston,TX,77036,,(832) 930-7018,,,
118251603,Joon Aesthetics Bar,30.52065001,-97.82041603,715 Discovery Blvd Suite #111,,Cedar Park,TX,78613,,(512) 643-3606,http://joonaestheticsbar.com,,
118253576,Joon Medical Spa,30.22424300,-95.53980500,4849 FM 1488 Ste 300,,Magnolia,TX,77354,,(832) 335-5282,http://joonmed.com,,
118250815,"Jordyn Brown, The Arkansas Esthetician",35.36920800,-94.38748200,"4034 Rogers Avenue, STE. D",,Fort Smith,AR,72903,,(479) 207-1369,,,
118251834,Joseph A Russo MD Cosmetic Center,42.31926934,-71.19311664,575 Boylston St.,,Newton Center,MA,02459,,,http://josephrussomd.com,,
118251641,Josephines Day Spa &Salon,29.76714900,-95.62312100,1127 Eldridge Parkway 1008,,houston,TX,77077,,(281) 870-0083,http://josephinesdayspa.com,,
118250729,Joslin Medica Spa,30.64028300,-97.68995500,"100 River Hills Drive, Suite 100",,Georgetown,TX,78628,,(512) 341-2800,http://www.Joslinmedicalspa.com,,
118251030,Joslin Medical Spa by Thompson Plastic Surgery,30.64050201,-97.68991601,"100 River Hills Drive, Suite #100",,Georgetown,TX,78628,,(512) 341-2800,http://Joslinmedicalspa.com,,
118253409,Journey Wellness & Spa,38.92750638,-94.70078155,9906 College Blvd,,Overland Park,KS,66210,,(913) 415-7791,http://journeywellnessspa.com,,
118253297,Joven Aesthetics,40.89367000,-74.47212202,16 Pocono Rd STE 217,,Denville,NJ,07834,,(973) 557-1255,http://jovenmedicalaesthetics.com,,
118253622,JP AESTHETICS Jacqueline Peterson Aesthetics,44.96629500,-93.34905000,1675 Park Place Blvd Suite #7,,St. Louis Park,MN,55426,,(612) 408-7698,http://Www.jacquelinepetersonskincare.com,,
118253336,JP Beauty Aesthetics,40.65683000,-74.30863400,19 Holly St Suite 13,,Cranford,NJ,07016,,(908) 333-2966,http://jpbeautyaesthetics.com/,,
118251796,JR Skinnovation inside of Sculpt Aesthetic Center,33.11365425,-96.80591586,4109 Preston Rd,,Frisco,TX,75034,,(214) 601-4178,http://www.jrskinnovationspa.com/,,
118251270,JTAV clinical skincare,40.76471800,-73.96994300,"29 e 61st St, Fl 2",,NY,NY,10065,,(212) 755-1155,http://Jtavclinicalskincare.com,,
118253394,Judy Kim Aesthetics,38.90909600,-77.25634700,450 Maple Ave East Suite 210,,Vienna,VA,22180,,(703) 966-2608,http://judykimaesthetics.glossgenius.com/,,
118251109,juju skinlove,40.31286605,-111.70951830,560 w 800 n suite #122,,Orem,UT,84097,,(208) 709-5638,http://www.jujuskinlove.wixsite.com/juju,,
118253048,Julie Barker Skincare,34.15435596,-99.28416267,1609 Main St,,Vernon,TX,76384,,(940) 886-6470,http://skincare.skincaretherapy.net,,
118253444,Juliet Beauty Injectables,32.35243530,-89.66727147,5136 Hwy 80,,Morton,MS,39117,,(601) 940-2999,,,
118250927,June Beauty Lab,42.86444100,-109.85853300,225 S Sublette Ave,,Pinedale,WY,82941,,(307) 228-5863,http://www.junebeautylab.com,,
118252063,JUNO,39.22791800,-84.32349800,9471 Loveland Madeira road,,Cincinnati,OH,45242,,(513) 640-2684,http://Www.thejunomedspa.com,,
118252294,Juno Medspa,39.22791800,-84.32349800,9471 Loveland Madeira road,,Cincinnati,OH,45242,,(513) 640-2684,http://Www.thejunomedspa.com,,
118251165,Just Aesthetic Nursin,40.56886647,-75.54661238,4536 Hamilton Blvd,,Allentown,PA,18103,,(610) 400-5100,http://justaestheticnursing.com,,
118251166,Just Aesthetic Nursing,40.56886647,-75.54661238,4536 Hamilton Blvd,,Allentown,PA,18103,,(610) 400-5100,http://justaestheticnursing.com,,
118253109,Just Glo,38.74516348,-90.65141485,5291 5th St,,Cottleville,MO,63304,,(314) 308-7478,http://justglonetwork.com,,
118251418,Just Peachie Wellness,28.88084732,-96.99615892,104 Broadmoor St suite 300,,Victoria,TX,77905,,(361) 894-2244,http://www.justpeachiewellness.com,,
118252843,Just Peachie Wellness,28.81404721,-96.98915891,1412 East Red River Street,,victoria,TX,77901,,(361) 894-2244,http://justpeachiewellness.com/,,
118251453,Just Peachy Esthetics,42.60236980,-87.84851439,"3203 Washington Road, Suite C",,Kenosha,WI,53144,,(262) 383-6167,,,
118253141,Just Refreshed Aesthetics,40.30266032,-76.84412590,"2553 Brindle Drive, Suite 20",,Harrisburg,PA,17110,,(717) 884-8083,http://www.justrefreshedaesthetics.com,,
118250991,Juve Skin Care,36.08695912,-114.93081883,101 Via Vin Santo,,Henderson,NV,89011,,(702) 333-5229,http://www.vagaro.com/juveskincare,,
118251911,K Spence Aesthetics,33.06525417,-117.30421922,919 Neptune Ave,,Encinitas,CA,92024,,(760) 216-3033,http://www.kristaspence.com,,
118253733,Kaga Institute,39.63813684,-74.69732722,555 NJ-18,,"East Brunswick, NJ 08816",NJ,08816,,(732) 719-2001,http://drkaga.com/,,
118251103,KAHT Beauty LV,36.11416100,-115.09130900,4180 S Sandhill Rd,,Las Vegas,NV,89121,,(702) 301-2154,,,
118251752,Kaitlyn Blackburn Esthetics,38.27996272,-112.60021845,2094 E Spring Dr,,Beaver,UT,84713,,(435) 421-4096,,,
118253391,Kallos ReDefined,41.18069800,-96.04654000,"8610 Brentwood Drive, Suite #4",,La Vista,NE,68128,,(402) 407-0777,http://www.kallos-redefined.square.site,,
118251446,Kalon Clinic,30.50291000,-90.74118800,14098 Florida Blvd Suite Cc,,Livingston,LA,70754,,(225) 686-6305,http://Kalonclinic.com,,
118251490,Kalon Medical Spa,41.72368360,-72.58101189,221 Addison Road suite 104,,Glastonbury,CT,06033,,(860) 800-2808,http://kalonmedspa.com,,
118253110,Kanvas by Kristen,36.78096026,-90.42631482,2445 N. Westwood Blvd,,Poplar Bluff,MO,63901,,(573) 714-3556,http://kanvasbykristen.com/contact,,
118250735,Karen Barbalace Aesthetics,35.20374800,-97.46617400,1636 West Lindsey St,,Norman,OK,73069,,(405) 351-1585,http://www.karenbaesthetics.com,,
118252807,Karina Miller Aesthetics,40.77816681,-73.97981212,"133 w 72nd St, #604",,New York,NY,10023,,(646) 784-2041,,,
118251313,Karlee Lauren Aesthetics,26.60722100,-81.80954700,9345 Ben C Pratt Six Mile Cypress Pkwy Unit 130 Suite 12,,Fort Myers,FL,33966,,,http://www.karleelaurenaesthetics.com,,
118251580,Karli Jillian and esthetics,42.70956998,-73.86401210,"1 Pine West Plaza, suite 113",,Albany,NY,12205,,(917) 974-0125,,,
118252721,Kat Eyes Aesthetics,34.75556944,-92.34231513,"6105 Father Tribou Street, Suite 4",,Little Rock,AR,72205,,(501) 291-1625,http://www.kateyesesthetics.com,,
118251647,KayDee Reanne Esthetics,47.65190400,-117.40575500,351 E. 5th Ave,,Spokane,WA,99202,,(509) 449-3963,http://www.kdreanneesthetics.com,,
118251100,KC Advanced Aesthetics,46.00787538,-123.90052030,2214 Middlefork Circle,,Seaside,OR,97138,,(503) 440-1993,http://kimclarkskin.com,,
118253392,KC Health Solutions,38.85691637,-94.79716155,1817 S Ridgeview Rd,,Olathe,KS,66062,,(913) 709-7422,http://www.kchealthsolutions.com,,
118253145,KC Wellness And Spa,27.85545638,-82.33813490,10036 Water Works Lane,,Riverview,FL,33578,,(813) 308-2335,,,
118252817,Keenly Crafted Aesthetics,43.65757153,-116.26351905,"5995 W. State Street, Suite C",,Boise,ID,83703,,(208) 370-8383,http://www.keenlycrafted.co,,
118252243,Kelly Lynn Aesthetics,44.81291500,-93.21743200,"4040 Eagan Outlets Parkway, STE 20",,Eagan,MN,55122,,(612) 790-7045,http://www.kellylynnaesthetics.com,,
118253480,Kelly's Laser Aesthetics,30.40587000,-91.08158800,4750 Bluebonnet Blvd Suite A,,Baton Rouge,LA,70809,,(225) 936-3789,http://www.kellyslaseraesthetics.com,,
118251572,Kellys Laser Aesthetics,30.40584982,-91.08151492,"4750 Bluebonnet Blvd, Suite A",,Baton Rouge,LA,70809,,(225) 936-3789,http://Www.kellyslaseraesthetics.com,,
118252188,Kept & Co.,35.19601628,-80.87167431,The Platform Suite 104 3232 South Blvd,,Charlotte,NC,28209,,(704) 900 5111,http://www.keptandco.com,,
118252208,Keziah X Beauty,27.93772264,-82.25456191,"1943 East Brandon Blvd., Suite 404",,Valrico,FL,33594,,(813) 293-5925,http://keziahxbeauty.as.me,,
118252863,KG Bare Skin,26.15831900,-81.78987400,"720 Goodlette-Frank Rd N, Suite 300",,Naples,FL,34102,,(239) 228-6924,http://kgbareskin.com,,
118251895,Kimtox Skin Studio,34.76615696,-92.38561514,"10020 Rodney Parham Rd., Suite C",,Little Rock,AR,72227,,(501) 910-9522,http://Linktr.ee/kimtoxskinstudio,,
